EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-57100112	RRMAM-02-01, 00608 = RRMAM-03-02, 00100a	Galatia	Bayat		miliaria	?	lapis		37.675526	32.413559						
EDCS-57100113	RRMAM-02-01, 00609 = RRMAM-03-02, 00100b	Galatia	Bayat		miliaria	?	lapis		37.675526	32.413559						
EDCS-41000060	CIL 03, 14184 = RRMAM-01, 00030	Galatia	Bayram / Ancyra	a:  293 to 305;   b:  311 to 313	Augusti/Augustae;  miliaria;  viri	[Imp(eratori) Caes(ari) C(aio) Aur(elio) Val(erio)] / [Diocletiano] / [P(io) F(elici) Inv(icto) Aug(usto) et] / [Imp(eratori) Caes(ari) Gal(erio) Val(erio)] / Maximiano P(io) F(elici) / Inv(icto) Aug(usto) et Fl(avio) / Constantio et / Gal(erio) Val(erio) / Maximian[o] / [nobil(issimis) Caess(aribus)] / [ // B(ona) F(ortuna) / Imperr(atoribus) [	lapis		40.078362	32.323785				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1335;HD045402		
EDCS-32001292	CIL 03, 14184,64 = Bosch 00301 = RRMAM-02-01, 00117 = RRMAM-03-02, 00105	Galatia	Bayram / Ancyra	293 to 305	Augusti/Augustae;  miliaria;  viri	B(ona) F(ortuna) / Imperr[atoribus(?) // [Imp(eratori) Caes(ari) C(aio) Aur(elio) Val(erio)] / [Diocletiano] / [P(io) F(elici) Inv(icto) Aug(usto) et] / [Imp(eratori) Caes(ari) M(arco) Aur(elio) Val(erio)] / Maximiano P(io) F(elici) / Inv(icto) Aug(usto) et Fl(avio) / Constantio et / Gal(erio) Val(erio) / Maximian[o] / [nobili]ssi[mis] / [Caesaribus	lapis		40.078362	32.323785				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B1334		
EDCS-00380997	IAnkara-2003, 00076 = IIulian 00021 = RRMAM-03-02, 00115 = AE 1994, 01724	Galatia	Bayram / Ancyra	207 to 363	Augusti/Augustae;  litterae erasae;  miliaria;  ordo senatorius;  tituli operum;  tria nomina;  viri	Imp(erator) Caesar [L(ucius) Septi]/mius Sever[us Pius] / Pertinax A[ug(ustus) Ara]/<b=R>icus Adia[benicus] / Parthicus maximus / Fe(lix) trib(uniciae) potes(t)atis XVI / imp(erator) XII co(n)s(ul) I[II pro]/co(n)s(ul) p(ater) [p(atriae)] / et Imp(erator) Caesar [M(arcus) Aure]/lius Antoninu[s Pius] / Aug(ustus) Felix tr[ib(uniciae) potes]/tatis XI imp(erator) II [co(n)s(ul) III] / proco(n)s(ul) Parthi/cus max(imus) / co(n)s(ul) II viam / stratam a novo / fecerunt per P(ublium) / {I} Caecilium Urbicum / A<e=I>milianum leg(atum) Augg[[g]](ustorum) / pro pr(aetore) co(n)s(ulem) designat(um) / m(ilia) p(assuum) [[X]]VIIII //  // Imp(eratori) Caes(ari) C(aio) A[ur(elio)] Val(erio) / Diocletiano P(io) F(elici) Inv(icto) / Aug(usto) et Imp(eratori) Caes(ari) M(arco) Aur(elio) / Val(erio) [Maximia]no P(io) F(elici) Inv(icto) Aug(usto) / et Flav(io) Val(erio) Con(s)tantio et / Gal(erio) Val(erio) Maximiano nobili[s]/simis Caesaribus // B(ona) F(ortuna) / Imp(eratori) Caes(ari) Fl(avio) / Val(erio) Co(n)stantino P(io) F(elici) Inv(icto) Aug(usto) / et Imp(eratori) Caes(ari) Val(erio) Licinio P(io) F(elici) / In(victo) Aug(usto) / m(ilia) VIIII //  // Fl(avio) Iuliano Maxi/mo victori ac tri/umfatori (s)emper / Aug(usto)	lapis		40.078362	32.323785		GR, GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RRMAM-03-02_00115.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0123416;HD051934		
EDCS-31800349	CIL 03, 14184,10	Galatia	Bei Scheher		miliaria	I[3]IA / C[3]N / TI[3] et / SI[3] / M() C()	lapis									
EDCS-31800350	CIL 03, 14184,11 (p 2328,81)	Galatia	Bei Scheher		tituli operum;  viri	]NSVM T(itus) Antoniu[s 3] / [3]T templum cum orn[amentis										
EDCS-30000344	CIL 03, 14187,6 = RECAM-02, 00083	Galatia	Beykoy / Germa	1 to 100	tituli sepulcrales;  tria nomina;  viri	C(aius) Clitius C(ai) f(ilius) Vel(ina) Gra/nius annorum IIII / oro quaesoque pa/ter quam minimum / te adflictes nat[o] / [amisso			40.0835548	30.7647891				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B366		
EDCS-30000345	CIL 03, 14187,7 = RECAM-02, 00082 = AE 1975, 00810	Galatia	Beykoy / Germa		tituli sepulcrales;  tria nomina;  viri	Dis Manibus / M(arci) Planci / Valentis / M(arcus) Plancius / Va[3] / [filiu]s patri / [cari]ssimo			40.0835548	30.7647891				http://db.edcs.eu/epigr/partner.php?s_language=en&param=B104;HD011925		
EDCS-70200019	RRMAM-03-02, 00104	Galatia	Beypazari		miliaria	?	lapis		40.1661927	31.9207632						
EDCS-41000009	RRMAM-01, 00050 = RRMAM-02-01, 00119 = RRMAM-03-02, 00130	Galatia	Bezirhane		miliaria	?	lapis		39.480255	32.851974						
EDCS-30100027	RRMAM-03-02, 00046 = Yozgat p 107 = AE 2003, 01711 = AE 2007, +01460	Galatia	Bicikler / Tavium	244 to 247	Augusti/Augustae;  miliaria;  viri	[Im]p(eratori) Caes(ari) M(arco) / [Iul]io Philippo / [P(io) F(elici)] Aug(usto) p(atri) p(atriae) et / [nob(ilissimo)] Caes(ari) Iuli/o Philippo / P(io) F(elici) / m(ilia) // 	lapis		39.832881	34.4553959		GR	http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$AE_2003_01711.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=B296;B23;HD045170;CO0127153		
