EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-22100045	CIL 10, 07344 = ILTermIm 00008 = AE 2008, +00027	Sicilia	Termini Imerese / Thermae Himeraeae		ordo senatorius;  tituli honorarii;  tria nomina;  viri	L(ucio) Acilio L(uci) f(ilio) Qui(rina) / Rufo / q(uaestori) pro pr(aetore) provinc(iae) / Sicil(iae) tr(ibuno) pl(ebis) pr(aetori) / praef(ecto) frum(enti) dand(i) / ex s(enatus) c(onsulto) / Hispellates public(e) / d(ecurionum) d(ecreto) / patrono	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$EDCS_CIL_10_07344.jpg;$CO_CIL_10_7344.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127503;cil10_p762;is000052		
EDCS-22100046	CIL 10, 07345 = AE 1980, +00531 = ILTermIm 00009	Sicilia	Termini Imerese / Thermae Himeraeae		ordo senatorius;  tituli honorarii;  tria nomina;  viri	C(aio) Maesio Aquillio / Fabio Titiano c(larissimo) v(iro) co(n)s(uli) / optimo civi ac patrono bene me/renti ordo et populus splen/[d]idissimae col(oniae) Aug(ustae) Himereorum / [The]rmit(anorum) pecunia sua posuit	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7345.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127504;cil10_p762;is000092		
EDCS-22100047	CIL 10, 07346 = D 01083 = AE 1980, +00531 = ILTermIm 00010	Sicilia	Termini Imerese / Thermae Himeraeae		ordo equester;  ordo senatorius;  tituli honorarii;  tria nomina;  viri	] Titiano c(larissimo) <v=F>(iro) C(ai) Maesi / Titiani et Fonteiae / Frontinae consu/larium filio / patricio ob hono/rem togae virilis / Clodius Rufus eques Romanus / amico suo incomparabili	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7346.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127505;cil10_p762;CO0001897;is000093;de-a0237		
EDCS-22100048	CIL 10, 07347 = D 01559 = ILTermIm 00011	Sicilia	Termini Imerese / Thermae Himeraeae		mulieres;  nomen singulare;  officium/professio;  servi/servae;  tituli sepulcrales;  viri	Secundo XX(vicesimae) her(editatium) / vil(ico) summar(um) Ur/banae matri / Clymene cog(natae) / Primigenius XX her(editatium) ser(vus)	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$MC_D_01559.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127506;cil10_p762;is000053;de-a0335		
EDCS-22100049	CIL 10, 07348 = ILTermIm 00012	Sicilia	Termini Imerese / Thermae Himeraeae			M(arco) Cestio P(ubli) f(ilio) Cla(udia) / primo pilo praef(ecto) / fabrum trib(uno) mil(itum) / IIvir(o) ex d(ecreto) d(ecurionum)			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127507;cil10_p762;CO0023663;is000094		
EDCS-22100050	CIL 10, 07349 = ILTermIm 00013 = Gerion-2019-104	Sicilia	Termini Imerese / Thermae Himeraeae	-21 to 14	milites;  ordo equester;  ordo senatorius;  praenomen et nomen;  viri	Cn(aeo) Pollieno Cn(aei) f(ilio) / tr(ibuno) mil(itum) / legio(nis) XII	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7349.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127010;cil10_p762;is000095		
EDCS-22100051	CIL 10, 07350 = ILTermIm 00014 = Gerion-2019-105	Sicilia	Termini Imerese / Thermae Himeraeae		milites;  ordo equester;  ordo senatorius;  praenomen et nomen;  tituli honorarii;  viri	[Cn(aeo) P]ollieno / [t]r(ibuno) mil(itum) / [c(ives) R(omani) et A]thenienses	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7350.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127499;cil10_p762;is000096		
EDCS-22100052	CIL 10, 07351 = ILTermIm 00016	Sicilia	Termini Imerese / Thermae Himeraeae		milites;  mulieres;  ordo equester;  tituli honorarii;  viri	]io Sex[3] / [equo public]o praef(ecto) fabr(um) [trib(uno) milit(um)] / [le]g(ionis) XII [Ful]minatae pro [legato] / Caesari[s] Cypri praef(ecto) c(o)h[ort(is) 3] / equitatae et Iulia[e 3] / M(arcus) Livius Macedonic[us 3] / l(ocus) [d(atus) d(ecreto) d(ecurionum)]	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7351.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127534;cil10_p762;CO0066457;is000098		
EDCS-22100053	CIL 10, 07352 (p 993) = ILTermIm 00018	Sicilia	Termini Imerese / Thermae Himeraeae		mulieres;  sacerdotes pagani;  tituli honorarii;  tria nomina	Antiae M(arci) f(iliae) Cleo/patrae sacerdoti / ex voluntate pop(uli) / d(ecreto) d(ecurionum) i<m=N>pensa pub(lica) / remissa cuius d[e]/dicatione ple[beis] / singuli decu[ri]/onum fili(i)s b[ini] / decurion[bus] / quini den[arii] / dati sunt	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7352.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127535;cil10_p762-993;is000100		
EDCS-22100054	CIL 10, 07353 = ILTermIm 00019 = Engfer-2017, 00414	Sicilia	Termini Imerese / Thermae Himeraeae	1 to 50	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	Q(uintus) Decumius Q(uinti) f(ilius) / IIvir / porticus de s[uo]	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7353.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127536;cil10_p763;is000101		
EDCS-22100055	CIL 10, 07354 = ILTermIm 00020	Sicilia	Termini Imerese / Thermae Himeraeae			]P III[3] / V[Iv]ir de suo			37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110872;cil10_p763;is000102		
EDCS-22100056	CIL 10, 07355 = ILTermIm 00021 = Harusp 00104	Sicilia	Termini Imerese / Thermae Himeraeae		liberti/libertae	C(aio) Virio C(ai) f(ilio) Cla(udia) / Maximo haruspic(i) / Clodiae M(arci) l(ibertae) Donatae m(erentibus)			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127508;cil10_p763;is000103		
EDCS-22100057	CIL 10, 07356 = ILTermIm 00022	Sicilia	Termini Imerese / Thermae Himeraeae	-70 to 30		] Cn(aei) f(ilius) IIvir quinq(uennalis) [			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110876;cil10_p763;is000104		
EDCS-22100058	CIL 10, 07357 = ILTermIm 00024	Sicilia	Termini Imerese / Thermae Himeraeae			]sire s[3] / [3] II ma[3] XI [3] / [3 impen]sa publica lo[			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110879;cil10_p763;is000106		
EDCS-22100059	CIL 10, 07358 = ILTermIm 00025	Sicilia	Termini Imerese / Thermae Himeraeae			] plebei tr[3] / [3 ded]icatione [			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PEC0008034;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0048036;N110884;cil10_p763;is000107		
EDCS-22100060	CIL 10, 07359 = ILTermIm 00027	Sicilia	Termini Imerese / Thermae Himeraeae			c]ura vic[3] / [3] per sing(ulos) mens(es) [			37.983651	13.695554				http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110888;cil10_p763;is000109		
EDCS-22100061	CIL 10, 07360 = ILTermIm 00029	Sicilia	Termini Imerese / Thermae Himeraeae			]is mo[rie]ntis avi[3] / [3]ntis legavi[t] ut ex usuris eiu[s			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110893;cil10_p763;is000111		
EDCS-22100062	CIL 10, 07361 = ILTermIm 00030	Sicilia	Termini Imerese / Thermae Himeraeae	1 to 100		]C A [3] / |(septem milia) [			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110913;cil10_p763;is000112		
EDCS-22100063	CIL 10, 07362 = ILTermIm 00031	Sicilia	Termini Imerese / Thermae Himeraeae			R A S P I P			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110914;cil10_p763;is000113		
EDCS-22100064	CIL 10, 07363 = ILTermIm 00032	Sicilia	Termini Imerese / Thermae Himeraeae		liberti/libertae;  officium/professio;  tria nomina;  viri	P(ublio) Antonio P(ubli) [l(iberto)] / Psorioni / ergolabo	lapis		37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CO_CIL_10_7363.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N127537;cil10_p763;CO0068776;is000114		
EDCS-22100065	CIL 10, 07364 = D 05093 = ILTermIm 00033 = EAOR-03, 00071	Sicilia	Termini Imerese / Thermae Himeraeae		servi/servae;  tituli sepulcrales	Dis Manibus sac(rum) / Callisto (th)raeci Treb(oniano?) / fecit Spec(i)es eques / cons(ervo) bene merenti / v(ictoriarum) XX			37.983651	13.695554			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N110917;cil10_p763;CO0068816;is000115;de-b0300		
