EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-63600229	AlpCott-G, 00207	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AL[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066489		
EDCS-63600230	AlpCott-G, 00208	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AIE[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066491		
EDCS-63600231	AlpCott-G, 00209	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AIE[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066492		
EDCS-63600232	AlpCott-G, 00210	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066493		
EDCS-63600233	AlpCott-G, 00211	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]AA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066494		
EDCS-63600234	AlpCott-G, 00212	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066495		
EDCS-63600235	AlpCott-G, 00213	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066496		
EDCS-63600236	AlpCott-G, 00214	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066497		
EDCS-63600237	AlpCott-G, 00215	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]A[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066498		
EDCS-63600238	AlpCott-G, 00216	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]DI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066522		
EDCS-63600239	AlpCott-G, 00217	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]CS[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066523		
EDCS-63600240	AlpCott-G, 00218	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]cu[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066524		
EDCS-63600241	AlpCott-G, 00219	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]DI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066525		
EDCS-63600242	AlpCott-G, 00220	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]EX[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066526		
EDCS-63600243	AlpCott-G, 00221	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]ES[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066527		
EDCS-63600244	AlpCott-G, 00222	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]ES[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066528		
EDCS-63600245	AlpCott-G, 00223	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]E[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066529		
EDCS-63600246	AlpCott-G, 00224	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]IN[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066530		
EDCS-63600247	AlpCott-G, 00225	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]IAI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066531		
EDCS-63600248	AlpCott-G, 00226	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]IA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066532		
EDCS-63600249	AlpCott-G, 00227	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]HA[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066533		
EDCS-63600250	AlpCott-G, 00228	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]I[3]V[3]IO[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066534		
EDCS-63600251	AlpCott-G, 00229	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]LL[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066535		
EDCS-63600252	AlpCott-G, 00230	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]LI[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066536		
EDCS-63600253	AlpCott-G, 00231	Alpes Cottiae	Montgenevre / Monte Genevris / Druantium	1 to 355	tituli possessionis	[3]L[3]			44.9300126	6.7184146				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066537		
