EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-14500501	CIL 03, 05191 (p 1830) = ILLPRON 01652 = ILLPRON 01653 = EQNoricum-C, 00010 = RICeleia 00038 = AEA 2018/19, +00039	Noricum	Celje / Celeia	151 to 250	nomen singulare;  tituli sacri;  tria nomina;  viri	I(ovi) [O(ptimo) M(aximo)] / et cu[ltoribus eius] / C(aius) Rufiu[s 3] / aram [3] / d(onum) [d(edit)] // Sentonius Spectatu[s] / Petronius Marcu[s] / Mamilius Respectinu[s] / Antonius Saturnin[us] / Helvius Iustu[s] / Turravius Casto[r] / Auro Iantull[i] / Boto Non[i] / Verus Saturnin[i] / Sentonius Albuciu[s] / Pompeius Suru[s] / Publicius Callistu[s] / Mamilius Cresce(n)[s] / Petronius Cele[r] / Rufius Herm[a] / Claudius Maximu[s] / Res(ti)tutus Saturnin[i] / Iantullus Orgete[i] / Maximianus Sever[i] // [	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RICeleia_00038.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067018;CO0072813;lu_5380		
EDCS-14500503	CIL 03, 05192 (p 1830) = ILLPRON 01654 = D 04859 = RICeleia 00042	Noricum	Celje / Celeia	101 to 200	tituli sacri;  viri	I(ovi) O(ptimo) M(aximo) / Eponae / et Celeiae / Sanctae / M(arcus) S[3]I[	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067167;lu_4896;de-b0241		
EDCS-14500504	CIL 03, 05193 = ILLPRON 01655 = D 04861 = RICeleia 00048	Noricum	Celje / Celeia	101 to 200	tituli sacri	Marti / Herculi / Victori/ae / Noreiae	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$RICeleia_00048.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0002692;HD067168;de-b0241		
EDCS-14500505	CIL 03, 05194 = CIL 05, *00023,6 = ILLPRON 01656 = InscrIt-10-04, 00384 = CCCA-04, 00240 = CCCA-06, 00083 = EQNoricum-C, 00011 = RICeleia 00049 = AEA 2018/19, +00039	Noricum	Celje / Celeia	101 to 300	ordo decurionum;  tituli sacri;  tria nomina;  viri	M(atri) d(eum) M(agnae) Blau(n)di(a)e / Cn(aeus) Pomp(eius) Iustinus / dec(urio) et IIvir Cl(audiae) Cel(eiae) / v(otum) s(olvit) l(ibens) m(erito)	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_fva_p06;CO0035152;HD067019		
EDCS-14500506	CIL 03, 05195 (p 1830, 2285) = ILLPRON 01584 = CIMRM-02, 01455 = CCCA-06, 00085 = RICeleia 00050	Noricum	Celje / Celeia	101 to 200	mulieres;  tituli sacri	M(atri) M(agnae) / [3] ex imp[erio] / Aemilia [3] / don[avit(?)]	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0019664;HD067150;lu_5054		
EDCS-14500507	CIL 03, 05196a = ILLPRON 01657 = ILLPRON 01658 = EQNoricum-C, 00012 = AE 2009, 00981 = RICeleia 00051 = AEA 2018/19, +00009	Noricum	Celje / Celeia	101 to 200	nomen singulare;  tituli operum;  tituli sacri;  tria nomina;  viri	Mercurio Aug(usto) / sac(rum) et cultor(ibus) eius / Iulius Lucifer / titulum cum scr(iptura) t(estamento) d(edit) // Viator Gaetuli / Avitus Magni / Spectatus Sexti / Secundinus Secundi / Finitus Magni / Crescens Nertomari / Maximus Quinti / Calvenius Martialis / Aemilius Spectatus / Iulius Maximianus / Calvinius Avitus / Avitus Secundi // Maximus Viatoris / Maximus Terti / Iulius Secundi / Atilius Firmus / Cassius Senilis / Secundin(us) Maximi / Saturnin(us) Viatoris / Praesens Respecti	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CE_RICeleia_00051.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD066822;CO0072815		
EDCS-14500509	CIL 03, 05197 = ILLPRON 01659 = EQNoricum-C, 00013 = RIOeN 00012 = RICeleia 00052	Noricum	Celje / Celeia	101 to 300	tituli sacri	Neptuno / Aug(usto) sac(rum) / Celeiani / publice	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_03_05197.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=CO0072816;HD067022;lu_6736		
EDCS-14500510	CIL 03, 05198 = ILLPRON 01660 = RICeleia 00055	Noricum	Celje / Celeia	1 to 300	tituli sacri	Virtuti	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067228		
EDCS-14500511	CIL 03, 05199 = ILLPRON 01661 = RICeleia 00228	Noricum	Celje / Celeia	1 to 200	tituli sacri;  tria nomina;  viri	[Pro(?) salute(?)] / Q(uinti) Rufi Att[i]c[i] / Ani(ensi) Q(uintus) Rufiu[s] / Hiero v(otum) s(olvit) l(ibens) / m(erito)	lapis		46.2309234	15.2659932				http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067229		
EDCS-14500512	CIL 03, 05200 (p 1830) = ILLPRON 01662 = RICeleia 00060	Noricum	Celje / Celeia	174 to 174		] / pos(uit) K(alendis) Aug(ustis) Flacco et Gallo c[o(n)s(ulibus)]	lapis		46.2309234	15.2659932			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD067230;lu_5031		
