EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-26200379	CIL 01, 02875d = Paestum 00137	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-273 to -250	tituli operum	[Lapis] imfoso[s]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00137.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126461		
EDCS-26200380	CIL 01, 02875e = Paestum 00138	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-273 to -250	tituli operum	[La]pis imfosos // [s]ecundo scalas			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00138.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126463		
EDCS-26200527	CIL 01, 02902 = Paestum 00007	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-250 to -201	tituli sacri	[M]<i=E>nerv[ae]			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_01_02902.jpg;$Paestum_00007.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126449		
EDCS-26500776	CIL 01, 03147 = Paestum 00005	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-100 to -1	tituli sacri	Iovei			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00005.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126695		
EDCS-26500777	CIL 01, 03148 = Paestum 00006	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-100 to -1	tituli sacri	[M]<i=E>nervae			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00006.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N126696		
EDCS-09400198	CIL 01, 03149 = Paestum 00009 = AE 1975, 00237	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-40 to -1	liberti/libertae;  tituli sacri;  tria nomina;  viri	C(aius) Iulius C(ai) l(ibertus) Phileros / M(arcus) Avianius M(arci) l(ibertus) Philippus / Ment(i) Bon(ae) sacr(averunt)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00009.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076071;HD009294		
EDCS-09400226	CIL 01, 03150 = Paestum 00154 = AE 1975, 00265	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-60 to -31	liberti/libertae;  tituli operum;  tria nomina;  viri	L(ucius) Galonius L(uci) l(ibertus) A[3] / d(e) s(uo) f[ac(iendum)] c(uravit)			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00154.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=N076099;HD009378		
EDCS-09800084	CIL 01, 03151 = Paestum 00140 = Questori 00210 = AE 1967, 00106b = AE 2016, 00344	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-250 to -201	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	L(ucius) Manio(s) [3] f(ilius) / M'(anius) Fadio(s) M(arci) f(ilius) / L(ucius) Megonio(s) C(ai) f(ilius) / C(aius) Vibio(s) C(ai) f(ilius) / O(lus) Bracio(s) V(ibi) f(ilius) / qua<e=I>stores / aired moltaticod / fecere	lapis		40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00140_1.jpg;$Paestum_00140_2.jpg;PH0001099	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001172;N074711;HD014233		
EDCS-09800083	CIL 01, 03152 = Paestum 00139 = Questori 00209 = AE 1967, 00106a	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-250 to -201	ordo decurionum;  praenomen et nomen;  tituli operum;  viri	Sex(tus) Sextio(s) Sex(ti) [f(ilius)] / L(ucius) Tatio(s) L(uci) f(ilius) / L(ucius) Claudio(s) Tr(ebi) f(ilius) / L(ucius) Statio(s) C(ai) f(ilius) / q(u)a<e=I>stores de leged fecere			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=PH0001101;PH0001100;PH0001102;$CIL_01_03152.jpg;$Paestum_00139.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001173;N074710;HD014230		
EDCS-09800085	CIL 01, 03153 = Paestum 00141 = Questori 00211 = AE 1967, 00106c	Bruttium et Lucania / Regio III	Capaccio / Poseidonia / Paestum	-230 to -171	ordo decurionum;  tituli sacri;  viri	] / L(ucius) [3] f(ilius) / quaestores / dedere			40.4238379	15.0069514			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Paestum_00141.jpg;PH0001104;PH0001103;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=ko0001176;N074712;HD014236		
