EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-51400434	TitAq-03, 01282	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli possessionis;  viri	Maximini // Fortis			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01282.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072051		
EDCS-51400436	TitAq-03, 01283	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01283.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072055		
EDCS-51400437	TitAq-03, 01284	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01284_1.jpg;$TitAq-03_01284_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072057		
EDCS-51400438	TitAq-03, 01285	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01285.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072059		
EDCS-51400439	TitAq-03, 01286	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli fabricationis;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01286.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072060		
EDCS-51400440	TitAq-03, 01287	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli fabricationis;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01287.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072062		
EDCS-51400441	TitAq-03, 01288	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01288.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072063		
EDCS-51400442	TitAq-03, 01289	Pannonia inferior	Budapest / Aquincum	131 to 170	nomen singulare;  tituli fabricationis;  tituli possessionis;  viri	Pacati			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01289_1.jpg;$TitAq-03_01289_2.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072066		
EDCS-51400443	TitAq-03, 01290	Pannonia inferior	Budapest / Aquincum	101 to 170	nomen singulare;  tituli possessionis;  viri	[Pac]ati(?)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01290.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072067		
EDCS-51400444	TitAq-03, 01291	Pannonia inferior	Budapest / Aquincum	151 to 200	nomen singulare;  tituli possessionis;  viri	Petili // Aq(uinci) Secun(dus?)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01291ab.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072069		
EDCS-51400446	TitAq-03, 01292a	Pannonia inferior	Budapest / Aquincum	101 to 200	tituli possessionis;  tria nomina;  viri	[3]ius Petilius / [Pr]ovincialis / feci // Petil(i) // [Peti]/lii			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01292abc.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072071		
EDCS-51400449	TitAq-03, 01293	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli possessionis;  viri	Petilius			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01293_1.jpg;$TitAq-03_01293_1a.jpg;$TitAq-03_01293_2.jpg;$TitAq-03_01293_2a.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072074		
EDCS-51400450	TitAq-03, 01294	Pannonia inferior	Budapest / Aquincum	101 to 200	tituli possessionis;  tria nomina;  viri	Pol(c)hel(lus) / (H)ermo/c(r)atis			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01294.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072075		
EDCS-51400451	TitAq-03, 01295	Pannonia inferior	Budapest / Aquincum	101 to 300	tituli possessionis;  tria nomina;  viri	[3]li Saturni[3]			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01295.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072076		
EDCS-51400452	TitAq-03, 01296	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	Sexti			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01296.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072077		
EDCS-51400453	TitAq-03, 01297 = AE 2011, 01044	Pannonia inferior	Budapest / Aquincum	1 to 300	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Sexti	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01297.jpg;$TitAq-03_01297_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD071751		
EDCS-51400454	TitAq-03, 01298	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	Sexti			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01298.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072078		
EDCS-51400455	TitAq-03, 01299	Pannonia inferior	Budapest / Aquincum	71 to 200	nomen singulare;  tituli fabricationis	Ursul()			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01299.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072079		
EDCS-51400456	TitAq-03, 01300	Pannonia inferior	Budapest / Aquincum	101 to 150	nomen singulare;  tituli fabricationis;  viri	Victoria(lis)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01300.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072080		
EDCS-51400457	TitAq-03, 01301	Pannonia inferior	Budapest / Aquincum	101 to 150	nomen singulare;  tituli fabricationis;  viri	Vict(orialis?)			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01301.jpg;$TitAq-03_01301_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072081		
EDCS-51400458	TitAq-03, 01302	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Alaxander(!)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01302.jpg;$TitAq-03_01302_1.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072083		
EDCS-51400459	TitAq-03, 01303a	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Anmama[1]us	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01303.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072088		
EDCS-51400460	TitAq-03, 01303b	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	INNIANMAIVS	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01303.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072089		
EDCS-51400461	TitAq-03, 01304	Pannonia inferior	Budapest / Aquincum		sigilla impressa;  tituli fabricationis	CC	opus figlinae		47.4984159	19.0405083						
EDCS-51400462	TitAq-03, 01305 = AE 2011, 01045	Pannonia inferior	Budapest / Aquincum	151 to 300	nomen singulare;  sigilla impressa;  tituli fabricationis;  viri	Densi	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01305.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD071752		
EDCS-51400463	TitAq-03, 01306	Pannonia inferior	Budapest / Aquincum	101 to 200	nomen singulare;  tituli fabricationis;  viri	Fabi			47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01306.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072090		
EDCS-51400464	TitAq-03, 01307	Pannonia inferior	Budapest / Aquincum	201 to 250	praenomen et nomen;  sigilla impressa;  tituli fabricationis;  viri	Ti(beri) Flor{lor}(e)nti(ni?)	opus figlinae		47.4984159	19.0405083			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$TitAq-03_01307.jpg	http://db.edcs.eu/epigr/partner.php?s_language=en&param=HD072091		
