EDCS-ID	publication	province	place	dating	status	inscription	Material	Comment	Latitude	Longitude	TM Place	language	photo	partner_link	extra_text	extra_html
EDCS-05101174	CIL 05, 06017 = CSIR-IT-01-02, 00001 = AE 1990, +00434 = Sartori-2020, 00067	Transpadana / Regio XI	Milano / Mediolanum	14 to 68	liberti/libertae;  tituli sepulcrales;  tria nomina;  viri	C(aius) Geminius / Copini l(ibertus) Hermo / testamento / fieri iussit / arbitratu / C(ai) Gemini C(ai) l(iberti) / Onesimi et / C(ai) Gemini C(ai) l(iberti) Licini	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$M_CIL_05_06017.jpg;$CIL_05_06017_1.jpg;$CIL_05_06017_2.jpg;$CIL_05_06017_3.jpg;$CIL_05_06017_4.jpg;$CIL_05_06017_5.jpg;$CIL_05_06017_6.jpg;$CIL_05_06017_7.jpg;$Sartori-2020_00067.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124341;CO0125892		
EDCS-05101175	CIL 05, 06018	Transpadana / Regio XI	Milano / Mediolanum	51 to 200		[3] Geminius C(ai) [f(ilius)] / Tappo			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124342		
EDCS-05101176	CIL 05, 06019	Transpadana / Regio XI	Milano / Mediolanum	101 to 200	tituli sepulcrales	Dis Man(ibus) / L(ucio) Graecino / Pompeiano / animulae iucundissim(ae) / qui vixit annos XXIIII / mater posuit / Aemilia Pompeia / et sibi			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665;N124343;CO0002579		
EDCS-05101177	CIL 05, 06020 = CSIR-IT-01-02, 00043	Transpadana / Regio XI	Milano / Mediolanum			Hygiae L(uci) f(iliae) / Amiantae / [3] matri / [			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p665		
EDCS-05101178	CIL 05, 06021	Transpadana / Regio XI	Milano / Mediolanum			Ianuariae / Clemens / conservae			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124345		
EDCS-05101179	CIL 05, 06022	Transpadana / Regio XI	Milano / Mediolanum	101 to 300	tituli sepulcrales	[Dis] Manibus L(uci) Iuli p() p() n[3] / in quo loco cr[ematus est			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124346		
EDCS-05101180	CIL 05, 06023	Transpadana / Regio XI	Milano / Mediolanum	201 to 300	mulieres;  tituli sepulcrales;  viri	Iuliae Ammiae / quae vixit annis XXI / Lucius Callistus coniugi / karissimae			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124347		
EDCS-05101181	CIL 05, 06024	Transpadana / Regio XI	Milano / Mediolanum	1 to 200	liberti/libertae;  mulieres;  tituli sepulcrales;  viri	M(arco) Iunio [3] / patrono b(ene) m(erenti) / pientissimo et / P(ublio) Vario Eutycho / coniugi dulc(issimo) / libertis libertab(us) / in fr(onte) p(edes) XV / in agr(o) p(edes) XX			45.4674989	9.1903381				http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124348;CO0002565		
EDCS-05101182	CIL 05, 06025 = CSIR-IT-01-02, 00009 = Sartori-2020, 00019	Transpadana / Regio XI	Milano / Mediolanum	-23 to 14	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	V(iva) [f(ecit) / T(ito) Iunio T(iti) l(iberto) / Amp(h)ioni / Iunia T(iti) l(iberta) Diseto / sibi et patrono suo / fecit	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$CIL_05_06025.jpg;$CIL_05_06025_1.jpg;$Sartori-2020_00019.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124349		
EDCS-05101183	CIL 05, 06026 = AE 2002, +00585 = Sartori-2020, 00273	Transpadana / Regio XI	Milano / Mediolanum	101 to 200	liberti/libertae;  mulieres;  tituli sepulcrales;  tria nomina;  viri	] / Palm[3] / et C(ai) Romili Calla[3] / viri eius / et sibi C(aius) Iunius / Germanus v(ivus) f(ecit) / et Terentiae Pupae / uxori amantissim(ae) / et libertis suis et / Polliae Proclae / amicae	lapis		45.4674989	9.1903381			http://db.edcs.eu/epigr/bilder.php?bilder.php?s_language=en&bild=$Sartori-2020_00273.jpg;pp	http://db.edcs.eu/epigr/partner.php?s_language=en&param=cil05_p666;N124350		
